1125485147 232488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125485276 241418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125485430 241418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125487304 241418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125487334 241418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125492242 241418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125504832 243386 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125504934 243392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125506107 243392 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125511675 243884 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125512281 244099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125522520 244099 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125661801 274708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125663895 274708 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125665640 274708 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125666013 274902 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125670748 274902 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125671127 274902 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1125922616 275286 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1126273975 275286 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1126282314 275286 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1126777576 275287 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1126777749 275290 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127123169 275290 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127197117 275887 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127199875 276385 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127229578 276827 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127320407 276827 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127426568 278037 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127474070 278037 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127481156 278037 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127481489 278037 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127491413 278037 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127731638 278042 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127740840 278042 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127742021 278047 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127742917 278047 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127814377 281534 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127820959 281534 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127821242 281534 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127821851 281534 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127822008 281534 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127838805 281534 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127841534 281534 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127857921 281536 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127857941 281547 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127899537 281611 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127928162 281736 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127928193 281874 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127928368 281876 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127928455 281876 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127928618 281876 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127928681 281914 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127947928 282546 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127947957 282569 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127947996 282598 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127948031 282639 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127948085 282642 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127948368 282860 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127990492 282988 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127990527 282995 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127993671 282995 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127997378 282995 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127997864 282995 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127998925 283010 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127999703 283010 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1127999974 283010 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128000928 283010 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128004208 283012 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128004821 283044 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128006054 283046 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128010228 283050 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128010469 283050 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128010880 283054 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128012726 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128018653 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128018705 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128019516 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128023123 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128077728 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128077892 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128080220 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128080728 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128088542 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128088687 283057 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128090498 283404 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128090555 283404 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128091227 283404 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128101147 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128103647 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128103748 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128103777 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128121090 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128121660 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128328871 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128329053 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128339044 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128341072 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128344230 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128346766 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128348567 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128351766 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128353748 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128357109 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128357879 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128360790 283422 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128361308 283423 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128363233 283423 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128363407 283423 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128365366 283423 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128370086 283423 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128382820 283423 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128387470 283423 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128387646 283423 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128419120 283423 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128421915 283507 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128423789 283507 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128430962 283512 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128431247 283512 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128445296 283512 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128454875 283512 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128455240 283512 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128465806 283512 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128598964 283512 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128934671 283525 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128935338 283526 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128940895 283695 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128942891 283845 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128944381 283850 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128946916 283853 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1128952945 283853 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1129029060 283853 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1129051226 283879 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1129051281 283901 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1129124428 283901 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
